node_index,address,recon_error,zscore,anomaly_z2,anomaly_z3
4452,0x42cce69591bf5539aa143364b4c1d78f974732ed,38996.285,-0.51164657,False,False
4455,0x671d4466b839bfe7ac5d96a0f4307a8a5c7174f2,38996.285,-0.51164657,False,False
4465,0x681b002a72f2f1404280a4c5c8109697d74966ff,38996.285,-0.51164657,False,False
4468,0x66b294dcb674ecc82f8525d8bbe07f3cb9a1a7b4,38996.285,-0.51164657,False,False
4469,0x66c0b6adc8879b54774f240cad67d89a43796106,38996.285,-0.51164657,False,False
4474,0x6c5ccb57fddda1f50b0744119058af6019107f0b,38996.285,-0.51164657,False,False
4485,0x63cf6c05bfc596b4ca2c1cde9d6eddae0021cb22,38996.285,-0.51164657,False,False
4488,0x641b55e5a12e232543cc848a65760b4b50cc7ea4,38996.285,-0.51164657,False,False
4491,0x645679855a8ce318ada500dc09bcde459f8aa2de,38996.285,-0.51164657,False,False
4492,0x648df412df78fd01d44be45f631c46975fc1126a,38996.285,-0.51164657,False,False
4493,0x64b3e5d9de73c361396017c147b05fa812f89f31,38996.285,-0.51164657,False,False
4495,0x64ba408f24ca933ff633ebed36ede783cecc7998,38988.496,-0.5118367,False,False
4496,0x64f7c7ffe6c545296fe827a158bacaed1f8d5104,38996.285,-0.51164657,False,False
4499,0x6520f3bf6cf8a68ef48d7c9cb21fc8366bf91d0e,38996.285,-0.51164657,False,False
4514,0x6698d190f6b1046eaa8132a1099a0e3a26c3bf73,38996.285,-0.51164657,False,False
4524,0x6cdf0f708cb0dd32267b5b6f8661d379ca5b13c6,38996.285,-0.51164657,False,False
4530,0x6dadca9823e798fe1fbd8be7c8634c2b640fd736,38996.285,-0.51164657,False,False
4533,0x6de212c764efee18fc933c3b6e9e709f9090bd7e,38996.285,-0.51164657,False,False
4542,0x6ebf8701725b3fc6b80b0f881bd919774ed39c62,38996.285,-0.51164657,False,False
4544,0x6ec7ac8d5f93fdfbc8cbf93dcfec438f7437a1b8,38988.496,-0.5118367,False,False
4547,0x6f00ba1f53f51a7d4bb7c2b8dd4331343efe95ab,38996.285,-0.51164657,False,False
4548,0x6f1783cf6cebe55497a45d9e5b7589f7f6f85431,38988.496,-0.5118367,False,False
4551,0x6e9842b4e7e5b3d5c52b5af1ecd89be7f7044b9e,38996.285,-0.51164657,False,False
4555,0xc86ee0de0cffd6949d8950ab9c973320bbf9eab6,38996.285,-0.51164657,False,False
4565,0x6fa911c1ff43f9cbe96208ad14553d51d4af294e,38996.285,-0.51164657,False,False
4566,0x6fb7fa2034e1624aa7e94239e9a9075fb70c529f,38996.285,-0.51164657,False,False
4569,0x6fd9b412c687da5b4672b1ea0834adc10f618824,38996.285,-0.51164657,False,False
4571,0x6ff95bd53da0967228472980f411ea38707c84c1,38996.285,-0.51164657,False,False
4580,0x70eae01f419dc60b50d98273e42a9d46163936d7,38988.496,-0.5118367,False,False
4583,0xb3f67b6d5db88a3dfd4c25af8e728b10719ec7b4,38988.496,-0.5118367,False,False
4592,0x7199da42d1e6b11f5fd4778754c06caf93834bcc,38996.285,-0.51164657,False,False
4598,0x72b76add6887b815a4bc724cd8959db03b6bfeb8,38988.496,-0.5118367,False,False
4611,0x74640440eeb54f1087b5a74415559a84b8ab71a3,38996.285,-0.51164657,False,False
4612,0x7465a222f14b50e90adaa42f267f71632be0b732,38996.285,-0.51164657,False,False
4613,0x746758d2afaa09041197b1870eb2f47289a5c64d,38988.496,-0.5118367,False,False
4621,0x75d8a0540a8670d1f3eeb46c9910ae7e6f8dc417,38988.496,-0.5118367,False,False
4627,0x758c8c983d380de6f40d2cd56408b5eccb8af320,38996.285,-0.51164657,False,False
4632,0x763697899f36054690805422249af1abdd4ad157,38988.496,-0.5118367,False,False
4636,0x79d75f3779c478d01b65e2d02f6c3a42364e2135,38996.285,-0.51164657,False,False
4637,0x79d799f97ca4d89a9a3e19a2711cbd674905e016,38996.285,-0.51164657,False,False
4642,0x7a8fd534820533cfc5c2539f6803ee4046c70499,38981.195,-0.51201487,False,False
4646,0x78fe2105fc3e72921b21066f51aed01cb821a50f,38996.285,-0.51164657,False,False
4654,0x79a1be5f4fef30a13ce86867e0677a45a9e19aa9,38996.285,-0.51164657,False,False
4658,0x764fac58b5c97cfa1f3ca379dc204737f1a470ca,38996.285,-0.51164657,False,False
4659,0x765778c0941a8ac6101dfc3d9eadc4603e3a4d37,38996.285,-0.51164657,False,False
4662,0x76b485931965381edee09ce0a19ed9c48d0798d0,38988.496,-0.5118367,False,False
4670,0x7798231c6d68cf1d1878fca95996b4475641dcff,38996.285,-0.51164657,False,False
4673,0x77d091372d27200c2f8b1b3a01b1f0502f9300b5,38988.496,-0.5118367,False,False
4682,0x784fd7ffcfe2ad5b09780f0e10825baf6ce61326,38996.285,-0.51164657,False,False
4699,0x7b688f4fad4dd257751eb28fb86d1a6a1b8241ad,38996.285,-0.51164657,False,False
4711,0x7c6e50b9e464d7a69c932ba56ddc4fd3a07d7b25,38996.285,-0.51164657,False,False
4718,0x7d2b45088e3ddd82db2e95246e5f7fcb5f65dc97,38996.285,-0.51164657,False,False
4719,0x7d329ced04988ede26381c2340984c3ef764f366,38996.285,-0.51164657,False,False
4720,0x7d61e1418d5bddbeb2638e59490c66c1da591615,38996.285,-0.51164657,False,False
4721,0x7d67bef3961bb4d165ccc8b4d0f0eb5f2f98f912,38996.285,-0.51164657,False,False
4723,0x7d88c722d2939522283473150d28664d281c0e02,38996.285,-0.51164657,False,False
4729,0x7f4c36697e7c8c8a50f7821b655e7847a10a2469,38996.285,-0.51164657,False,False
4735,0x805ac7733968c3e253b4dc5bb841e00aebbb95b6,38996.285,-0.51164657,False,False
4736,0x805bcb2cd7828ffb73ca0f99db7dd130c30bc088,38996.285,-0.51164657,False,False
4737,0x80a696a5d0e444ba3d1bb080d51069d689c8b71c,38996.285,-0.51164657,False,False
4744,0x813e71e1979469bce46d7363208c0bdcc9bd3bf5,38988.496,-0.5118367,False,False
4748,0x7dbf5562f365be33afb220737089de76a0ac7682,38996.285,-0.51164657,False,False
4749,0x7dc8436f60181e4155eff65e7b880e3ffd2dd22f,38996.285,-0.51164657,False,False
4752,0x7e0c7a8bff55067ef662216b85e1afdc3f8e517a,38996.285,-0.51164657,False,False
4754,0x7e68cdbcd9294c7c0b4870786eb1735939a4bb7c,38996.285,-0.51164657,False,False
4757,0x81cf3485f3673816f7491f89c1f4db9a4fb1f0b3,38988.496,-0.5118367,False,False
4759,0x8220ef8eb077861ff5a32ce7888590af9b8b3ced,38988.496,-0.5118367,False,False
4777,0x85188939404a06a668f385275a336c6948a81eeb,38996.285,-0.51164657,False,False
4779,0x854524a52c3a29c3b5ff71b42e32f94a6a530d01,38988.496,-0.5118367,False,False
4780,0x855cf596b67b2ad811d59ce2148c6f88207536b0,38996.285,-0.51164657,False,False
4784,0x83df8bcdca368bcf39124373c609c6e491f82299,38996.285,-0.51164657,False,False
4785,0x83f3a44b372acafd1233cb3831a192a5b80f6649,38988.496,-0.5118367,False,False
4798,0x877ff23d648dd98154188e6b469fb6742f7061a0,38996.285,-0.51164657,False,False
4799,0x878f1193344e453ab83ec8948b8e52a3e69ed29d,38996.285,-0.51164657,False,False
4802,0x87ba61e5498d9849d0a3df31fe4b4a653c40bbfd,38996.285,-0.51164657,False,False
4804,0x87e8c82499599af87214fc988d3f637c3426e409,166455.72,2.5995686,True,False
4805,0x87ebf8dd04dd88382b9f44b3bca053eb846b5999,38988.496,-0.5118367,False,False
4807,0x882ad015cf9d030cf376ae52bb3507c21bed2888,38988.496,-0.5118367,False,False
4809,0x883ddad306d27c1614e2f9f5bd5c8322225503b5,38988.496,-0.5118367,False,False
4820,0x8917696c6993608013715b18eedb832aeed04a7b,38996.285,-0.51164657,False,False
4821,0x8bd5e3c135b7d27547fa7d580de00b8163e21290,38988.496,-0.5118367,False,False
4835,0x8d4b7026015f2337119a911eb5d2d7e65f9a7249,38996.285,-0.51164657,False,False
4841,0x8bb31c0aacdee06281b8ff3b5bd09d649d027946,38988.496,-0.5118367,False,False
4843,0x891b7fb182cae663304f1bedfa18aa440df1a6d2,38996.285,-0.51164657,False,False
4846,0x89c9875c063e10a7c6a3ee361ac0e980fc1f56ff,38996.285,-0.51164657,False,False
4849,0x89ddd2869c301a3203ea74511a39b0ea986b4201,38996.285,-0.51164657,False,False
4854,0x8a31c050cdf51eda0619483c101c698f6f71d317,38996.285,-0.51164657,False,False
4858,0x8b11199f32c4f464c5b05740a07627dce1f9fbb9,38996.285,-0.51164657,False,False
4859,0x8b111e15f22b315df282caf1568394bab5686620,38996.285,-0.51164657,False,False
4869,0x8f5dfa0848b055046e5a5db76f4955ee8eb1aca3,38996.285,-0.51164657,False,False
4873,0x8ec3b3c94fcd96de49ab1238639e09c95221d9d4,38996.285,-0.51164657,False,False
4875,0x8ed4228f12eba3f338337cef6f83c3385a4a596c,38996.285,-0.51164657,False,False
4887,0x94db5935e2b4f1344d598423badae151748021a6,38996.285,-0.51164657,False,False
4891,0x950714753b78c880b75d19c6f869a8187e4f63f4,38996.285,-0.51164657,False,False
4892,0x95166ab810e815f15bb6e223811a5b223ebdcfe7,38996.285,-0.51164657,False,False
4893,0x9883fb83ccbf508652040eeec9e62ac5f6a3bb06,38996.285,-0.51164657,False,False
4895,0x952106d601957db3a2f7da3b5d2660e259839252,38996.285,-0.51164657,False,False
4910,0x968e7346c687feea2528b1051c3e5022f565ae46,38996.285,-0.51164657,False,False
4911,0x96cdf2233d057035977d077b1c8f0835de339a0d,38996.285,-0.51164657,False,False
4916,0x9452622d92353c3bae56ba9d931dc8bfef7e9b4a,38996.285,-0.51164657,False,False
4924,0x98e9939701102ac7cf8a2da0e97a163b5352d96b,38988.496,-0.5118367,False,False
4926,0x98f40da22c019b6e9fe411816d1476829dde8505,38996.285,-0.51164657,False,False
4929,0xa084d82d805067abfd4cef8bdd51352491f48893,38988.496,-0.5118367,False,False
4931,0x99d724d897cc2527fd4a60e065ae1fc9a0684b36,38988.496,-0.5118367,False,False
4933,0x998b8a4f33dd04cd94eb1fa24ad8d84fd7a57e09,38996.285,-0.51164657,False,False
4944,0x9ae8695173b095b4221c5a80d93be13ac63b14f1,38981.195,-0.51201487,False,False
4946,0x9b4266ae83e43e27f108936b712d29e4d0d2ed2a,38996.285,-0.51164657,False,False
4948,0x9ad88ebb084d2e04e79424d0389e4d3bcd473d02,38996.285,-0.51164657,False,False
4964,0x9846f8fb45e4d0a5f425f77b1927d96d67dd8e78,38988.496,-0.5118367,False,False
4968,0x8eeb758023f2bc89ad06d36d88526ca797f68447,38996.285,-0.51164657,False,False
4971,0x9b6e9ec32e489ba52824e115da5905e60c7900f8,38988.496,-0.5118367,False,False
4972,0x9b90d5db5191e611f31ead7e3d0b64fd0b38c8ea,38996.285,-0.51164657,False,False
4973,0x9b9ed6041d8c299751178f22a3eb60a2ef69b29c,38996.285,-0.51164657,False,False
4976,0x9c896a9e4908bea90fbce6c3fc0c1b860ece94f2,38996.285,-0.51164657,False,False
4978,0x9bf6a40668a3b29136ccd3b5af91ba735daadf3b,38996.285,-0.51164657,False,False
4980,0x9c0f35ad4149b4837fb412787edce4cd4185f66f,38988.496,-0.5118367,False,False
4992,0x9de5e09d64d96cda570301339559a0c92c72c80a,38996.285,-0.51164657,False,False
5000,0x9eec54b3b82291366b972a25659e2ec6ceb8db6c,38996.285,-0.51164657,False,False
5005,0x9d1eb1cd4e18c3f07011d16421908120caf4a69a,38996.285,-0.51164657,False,False
5016,0xa3911166a83424950433ec971bd2f542832dbcbf,38996.285,-0.51164657,False,False
5024,0x927f78254ccb80d9a340446a8df996ea400e9855,38988.496,-0.5118367,False,False
5029,0x97e0f2b450f1da894b3f8d6dba3cc2abcb6de511,38996.285,-0.51164657,False,False
5031,0x97ff0aa4ed07c1c2503ce6ff0452568997f84d7c,38996.285,-0.51164657,False,False
5032,0x983ef85e1a9ea649f0fec8e3f4274eb2d236d49e,38996.285,-0.51164657,False,False
5034,0x981b9969df954db968e917d3c08a314a0a377e45,38981.195,-0.51201487,False,False
5042,0x9421fa60a638dc9c31cbd6e31e5aea2dbde1ffe4,38988.496,-0.5118367,False,False
5051,0x936f43e656fe0944316d9258139b24e01b61bac8,38996.285,-0.51164657,False,False
5052,0x9e3e84ee22ccb1fdb5685fb3a07e4574b8210fde,38996.285,-0.51164657,False,False
5053,0x9e408b801fef5823cc2082f845f45aaa62331dde,38988.496,-0.5118367,False,False
5056,0x9f3cd31a9bc53517757e6c147118edbc6fc622df,38996.285,-0.51164657,False,False
5063,0xa0f4a680c0caf1df8ea982e09e38aadb21a2bcd0,38996.285,-0.51164657,False,False
5068,0xa190ff494b066904bfacf8d5d94fbc648ad166d0,38996.285,-0.51164657,False,False
5073,0xa1dff726ad0b570d809aa24733aa23d82dc33693,38988.496,-0.5118367,False,False
5083,0xa3e40021150f4b27503891c0c3b3cf5fd5ae90bf,38996.285,-0.51164657,False,False
5088,0xa48e645a846abebfbb8b50506b64c4c0b44c1405,38996.285,-0.51164657,False,False
5092,0xa4e2b3cdd0db8a5c9a49d4d719a6a205d11595c6,38996.285,-0.51164657,False,False
5098,0xa56a4f11f14da5ca33edd735e6a63147c1fc3377,38996.285,-0.51164657,False,False
5104,0xa6031a9f6825efef153d51592ce2c2080d7c4c2b,38996.285,-0.51164657,False,False
5109,0xa6404373651d9a13b38c392873d92f54f01b6709,38988.496,-0.5118367,False,False
5115,0xa787510be06082eb16d1524dbfb5595ffa241dff,38988.496,-0.5118367,False,False
5116,0xa78fd9bebea7dd01ebf95f339950575692d17220,38996.285,-0.51164657,False,False
5122,0xa8052d015c129285c776a4e7afe1d5c66755d2b6,38988.496,-0.5118367,False,False
5124,0xa8581134f92d583d6eb5f92a76057b8592e5f18c,38996.285,-0.51164657,False,False
5126,0xa01ece477797bc7a3a60428c1c790813715efef2,38996.285,-0.51164657,False,False
5127,0xa01ee500edf1705d03c610428a267cf429bdf1a1,38996.285,-0.51164657,False,False
5131,0xa980e17a7d46de737cfbc4e7d17b48071d6cc73d,38996.285,-0.51164657,False,False
5134,0xa939771428d85ee571e44d6f190ac1e5033a8b34,38996.285,-0.51164657,False,False
5142,0xabbf621db2b4b424e641e6c517a88016ef8bb648,38996.285,-0.51164657,False,False
5145,0xacf222aece6f85a713450a9aaa2806a4bfc23531,38996.285,-0.51164657,False,False
5147,0xacfc70123fb5580d05ef12ab3c05c4b387367b09,38996.285,-0.51164657,False,False
5161,0xad82dc5d0e81941aa111e7af1c8408a4c22ef9ce,38988.496,-0.5118367,False,False
5172,0xae33bc4461c732d9e53d081295c17905011eb71a,38988.496,-0.5118367,False,False
5173,0xae3850c6f6dcbda78954ec2639b79da53be11750,38988.496,-0.5118367,False,False
5175,0xaf4a3977e7037b2b07613f9e657ac1e113388419,38996.285,-0.51164657,False,False
5177,0xaf88c52a527c022f32f9e394d75ed0ff9f916f96,38996.285,-0.51164657,False,False
5182,0xafd1441f967e15da61e4ad7dac82efea1e0a69d4,38996.285,-0.51164657,False,False
5188,0xb059ce952c9e52dcd8d93e06b4dcb8d5409432e5,38988.496,-0.5118367,False,False
5191,0xb0643935dd2d3674055b85874614b53c3f8bcaf0,38988.496,-0.5118367,False,False
5197,0xb1228be55a6402c6627331f7f31c6b9604b0a1d0,38996.285,-0.51164657,False,False
5203,0xb1f111eb89e9d264c2b55a733b602764179eb341,38996.285,-0.51164657,False,False
5207,0xb278e9d0bf4f045e2b97caa378d8978bb22e0251,38996.285,-0.51164657,False,False
5211,0xb2c1712d83b7214017da247d7633852f3b4119bc,38996.285,-0.51164657,False,False
5215,0xb335859198e12548e0e9465d59e3ac6895d24ded,38996.285,-0.51164657,False,False
5222,0xb28ee5a0158b1904c6632a9440b9fa666820c29d,38981.195,-0.51201487,False,False
5225,0xa881c2cf4fb9be23e7146d48b4759ce0bfee8c07,38988.496,-0.5118367,False,False
5226,0xa899c27e92d0185b60fa317c8d3843a3aa609bb0,38996.285,-0.51164657,False,False
5232,0xb691d678ad84504310a89261c18559f833ba9593,38996.285,-0.51164657,False,False
5236,0xb59ccb5098e7f58f91d069f640eab02cc773c40b,38996.285,-0.51164657,False,False
5237,0xb5ed64a7196c536730f5100b0df05de47eb9fc4f,38996.285,-0.51164657,False,False
5240,0xb5ffbec78681f8f70bf592ddb25dfd339d4af204,38996.285,-0.51164657,False,False
5248,0xb7cdd50e3c4b162988d9be8da8f9712c856b82f2,38996.285,-0.51164657,False,False
5249,0xb7f12b3f911ca3e1f255990d01d4d5158232f1ad,38996.285,-0.51164657,False,False
5254,0xb438cad324f7c67e0a2af36a06bf3a54b150ff6d,38996.285,-0.51164657,False,False
5256,0xb48c502e1b8ccef9b449eb79457c1a39b52cefa0,38988.496,-0.5118367,False,False
5258,0xb494cb25dfe11eba2d11650cdebf0f3461cd1383,38988.496,-0.5118367,False,False
5262,0xb4eee3214a39dcad0f21502afcb17abb7d7386ad,38996.285,-0.51164657,False,False
5264,0xb54652af0f78943aefd5b55c69b861bc99daba83,38996.285,-0.51164657,False,False
5268,0xb569280d74a75cbeb734fc45c79cc25eb71bd7a5,38996.285,-0.51164657,False,False
5276,0xb907c58b26e4fa13b4b912da9f4bc2902ec0656b,38996.285,-0.51164657,False,False
5279,0xb9d24b196b397f11c1ee2b250d6cf12ab3c612be,38996.285,-0.51164657,False,False
5280,0xba08557d8017395b4f8a9a24dfdbc74256f64f3b,38996.285,-0.51164657,False,False
5287,0xbac2cec8d7842ec376041d981762df8f68401f89,38988.496,-0.5118367,False,False
5293,0xbb5301b3a27b9d907f31f5e306555259f98deb86,38996.285,-0.51164657,False,False
5297,0xbbb8be15dbd29b0c09589871aeb36431ec879f20,166455.72,2.5995686,True,False
5298,0xbbc96ece5703ce5ea236728843910fe985ecae99,38996.285,-0.51164657,False,False
5299,0xbc04dd52cbc6494185611749574687b7399c6bb9,38988.496,-0.5118367,False,False
5301,0xbe77bbabd7467526c8ad2b5978afd021838c13fb,34061.766,-0.63209546,False,False
5305,0xbefa20f97806f3a2dd349268cf364abe000275a6,38996.285,-0.51164657,False,False
5308,0xbfcdfc299db788b3192e31b21161eb854750325c,38996.285,-0.51164657,False,False
5311,0xbfeedc562ea81aa4382fac6a561b4c4715c84ef5,38996.285,-0.51164657,False,False
5315,0xbc263e2c116ff58ab294089d38a952e9578e27ce,38988.496,-0.5118367,False,False
5320,0xbcf6ab42b8c670ca670216e9b899fe3ff173ae8e,38996.285,-0.51164657,False,False
5323,0xbd4fe41a1e03ae563174a19399439e2779a7deed,38981.195,-0.51201487,False,False
5334,0xb9511ecb872f6258ec27d490855a607731fe6613,38996.285,-0.51164657,False,False
5336,0xb974f333c5bf309b9e6a41469cd3554fa389ff40,38988.496,-0.5118367,False,False
5342,0xc06c439f7daf02fd1b8bd10ff38a0ed94e50cecf,38988.496,-0.5118367,False,False
5348,0xc1454bc515b90351e52a8552655f38294f50b783,38996.285,-0.51164657,False,False
5350,0xc1a55ad8d77d75c2fc082bd0d7359409f7122fd4,38996.285,-0.51164657,False,False
5353,0xc20cbc551e2322e4157080a7234dd49314873b8d,38996.285,-0.51164657,False,False
5358,0xc260cb7b246a58fb06be76ee3dc06f632083e225,34095.31,-0.6312767,False,False
5373,0xc3ddf33963b615156c84067ca9c2868d6a869f54,38996.285,-0.51164657,False,False
5376,0xc40bffd6bb77eccfd5fb1033947c4661accf67ac,38996.285,-0.51164657,False,False
5383,0xc53cdffb5664831261b676b3effa9b8d6051484f,38996.285,-0.51164657,False,False
5387,0xc5a0c78dba7e743ac6ed0aa41e100b20cdab0173,38996.285,-0.51164657,False,False
5390,0xc479abda4fc24efd4529ffc920100553f4147234,38981.195,-0.51201487,False,False
5392,0xc4d0b1add8d1d9fa2923271b425bb21e6ffacb05,38996.285,-0.51164657,False,False
5393,0xc4e58b319230ba1e35a9c9c6a2f4a70f5f09b1e8,38996.285,-0.51164657,False,False
5401,0xc68aab831aa108ad7f324191d198b2e1b5a83776,38996.285,-0.51164657,False,False
5408,0xc9032b9e22f914ed78df7f767e08badcd3f29670,38988.496,-0.5118367,False,False
5415,0xc75ca2b67817fc86eb83dc132e104201ddd2990a,38996.285,-0.51164657,False,False
5423,0xc82f80b1239f46cd71156e6b24b7920e776affa8,38996.285,-0.51164657,False,False
5431,0xc8e9cfde3638b95368f396898d279c6ff613be01,38996.285,-0.51164657,False,False
5442,0xcbad6a9bb582b27460815771018cb7c55a51b020,38996.285,-0.51164657,False,False
5443,0xca385e9b12c1ff48ee66f7679a38bccbbf12a9dd,38996.285,-0.51164657,False,False
5449,0xcac4cb770eb0cfc5cd3623ff8e26ed13fa898d1c,38988.496,-0.5118367,False,False
5450,0xcafe3195c37ec833e8da14858bfe7c3ca2723dc6,38996.285,-0.51164657,False,False
5463,0xc93dc0991be9fe3f5769679946c2520cbb5ef0c0,36398.824,-0.57504916,False,False
5467,0xc990b4320c52b202077460ea21b307398ff15592,38988.496,-0.5118367,False,False
5468,0xc999c3b786f8ba4c75ff5da381103234a9ff95e5,38996.285,-0.51164657,False,False
5479,0xccb37960ceb61196d25790e94b58d96de1c3c61f,38996.285,-0.51164657,False,False
5486,0xcd99f6b113ee0775adf00d1599ad6b4ad55ccf1b,38996.285,-0.51164657,False,False
5490,0xce18218ffb8da7fba004b2b014ae0a7c0e703a0b,38996.285,-0.51164657,False,False
5496,0xce6333cb6d06c0219d9a81bd45cddf17bf97ac4c,38996.285,-0.51164657,False,False
5504,0xcf6eca434bb66756d830afb644f2a06ab238a24c,38996.285,-0.51164657,False,False
5511,0xcfdc5c4944a5cd178692e9bda17917110c989f52,38996.285,-0.51164657,False,False
5512,0xcfe8a41a1044ca58654827d79a94459aa3a5bc30,38996.285,-0.51164657,False,False
5524,0xd1f18a11ae98aa65a5bae906bf52e43a935adee5,38996.285,-0.51164657,False,False
5526,0xd1f678fda4e8863f2541bf406390e4d1c3c09fa6,38981.195,-0.51201487,False,False
5529,0xd1998eda37523d57b6acb704bc8db354b37cc7b2,38988.496,-0.5118367,False,False
5530,0xd00817b228919cfb47466131877c7b0f08b960e6,38988.496,-0.5118367,False,False
5534,0xd0347f0da3149a8515403f35315b87bc3eee5b72,38996.285,-0.51164657,False,False
5535,0xd03d7838483a0008e812834141cde6ebd230f2c0,38996.285,-0.51164657,False,False
5536,0xd04729378e929da768046bfc85ea2009b595c341,38996.285,-0.51164657,False,False
5539,0xd06239f882ae6a31adbc8b4962db88de750b3054,38996.285,-0.51164657,False,False
5541,0xd0c7c52f9d8fc235c24a0223f35afce714739371,38996.285,-0.51164657,False,False
5554,0xd36d1297fbb98381d24dd1caa23ad9064de6a3f0,38996.285,-0.51164657,False,False
5560,0xd47a8954e9beb148edf3378e3a729c0698dd9834,38996.285,-0.51164657,False,False
5565,0xab3c242af6e2ffe33a723dfd7f2e70c94bd815e7,38996.285,-0.51164657,False,False
5567,0xab63b4d665743d5a0951c6d7424c7140e03f3ba6,38996.285,-0.51164657,False,False
5569,0xab8f4af0cd5b80c33da9e60da500cbee3e45fff0,38996.285,-0.51164657,False,False
5575,0xaafc3b308e7e5c4e40a6840877bada4b8da73303,38996.285,-0.51164657,False,False
5578,0xd69da9575df532d3f868cdac74bd6146086a089a,38988.496,-0.5118367,False,False
5580,0xd6a907e18a79c8f4ef2d00a7cedb58b3560f9f83,38996.285,-0.51164657,False,False
5581,0xd6d4180ad1fe9507b3666cca5a5316fc7d2f69d3,38996.285,-0.51164657,False,False
5585,0xd70567c5de1925cf7c1e34670775fa341e5f324c,38996.285,-0.51164657,False,False
5588,0xd72b64228909f04d31084bac9845485d3cf1f435,38988.496,-0.5118367,False,False
5592,0xd7737a243cd64a408b2376cf90f8457804422f0e,38996.285,-0.51164657,False,False
5596,0xd7b9d7db5631e0c98b77b290d4b8c7b08ab799aa,38996.285,-0.51164657,False,False
5600,0xd831799fbda6f717328450ec73c179fbefc97103,38996.285,-0.51164657,False,False
5611,0xd68398c36011e0703cf7e1b6970545575afffdfe,38996.285,-0.51164657,False,False
5615,0xd87bddd3e28c0ea0fc9714c94a76bf7bbf6247d5,38988.496,-0.5118367,False,False
5616,0xd8909109909fa9eff48474dd69aece40443c5602,38996.285,-0.51164657,False,False
5618,0xd92efd24b627bffdb70eef5d298a2a73e9138fe0,38996.285,-0.51164657,False,False
5619,0xd933fc3a520e26a3a4c1e8102bfea648387fa2b3,38996.285,-0.51164657,False,False
5622,0xd96cd9ab4283bc704f7238bbed6045bf5c70df83,38996.285,-0.51164657,False,False
5625,0xd4d127f715add3a4ebe62567f6ba7bd8a8ded229,38996.285,-0.51164657,False,False
5630,0xd52fb295277b01284341496aacb02b0c5bc356cc,38988.496,-0.5118367,False,False
5637,0xdada7f465b9fd48c40729e2b2b77dcd627e34a9e,38996.285,-0.51164657,False,False
5644,0xdbc02f61e48f9be9c280a3d20592f6f60d401434,38996.285,-0.51164657,False,False
5645,0xdbf9abda3358808da726feceb52bb3ae0b2baf11,38996.285,-0.51164657,False,False
5651,0xdc6bc02aa3ceeb781fd12961417f1d98c5786726,38988.496,-0.5118367,False,False
5667,0xd63287c7adba56bb2c41a00a6cb9e091b59fda77,38996.285,-0.51164657,False,False
5675,0xde2ff0f4f835a4211db9fc7e4dc4beb06a8d453f,38988.496,-0.5118367,False,False
5685,0xdf1c0e3917dd74ad17f5c86f1a6435163fde117e,38988.496,-0.5118367,False,False
5691,0xdf6f831ec8b41573a7a86f071e3417a1f0b1b719,38996.285,-0.51164657,False,False
5699,0xe0455e66128d5de9837d7eb3148fd9170ce43d5c,38996.285,-0.51164657,False,False
5713,0xe17674a64294420fe816fbc6b754649c75cd3573,38988.496,-0.5118367,False,False
5725,0xe23d032fa6d7c5455c4aa34f8097869fafeed037,38988.496,-0.5118367,False,False
5726,0xe24bdb6de23f4d496c14bc74ae33568bc65270e8,38988.496,-0.5118367,False,False
5727,0xe263539f328adf886fca8ca596b376a2dd5ca26a,38996.285,-0.51164657,False,False
5730,0xe2ac044dcda2c449f8a7e42426d4cc6dd8252d31,38981.195,-0.51201487,False,False
5731,0xe32be4832c5e45a48d035a7ec160e118f7c37970,38996.285,-0.51164657,False,False
5732,0xe32d6e5bf9b2cebbf40b168d2892dffd91449fae,38981.195,-0.51201487,False,False
5734,0xe350fe8af925d0ba081e706454b9cb9a64cf9521,38996.285,-0.51164657,False,False
5739,0xe3867cefe5a180f7d942971928e4b6c0825ba3d7,38996.285,-0.51164657,False,False
5742,0xe3e3b1976b8a8dd2bc87e909b2591715b6409ccd,38988.496,-0.5118367,False,False
5745,0xe44261244f25efd252f358095c796d083d115541,38988.496,-0.5118367,False,False
5750,0xe4be0e6bb9a370cb703cf87e70a5c7c462173bd8,38981.195,-0.51201487,False,False
5754,0xe2a27f18b02991ee070898e302389751194fec9c,38996.285,-0.51164657,False,False
5757,0xe55d97f3a07d44aa703b1602cad8a842ccef7e2f,38988.496,-0.5118367,False,False
5759,0xe59f05c77cdb9dc5b35dce3dfb7c4ff8ef5e992c,38996.285,-0.51164657,False,False
5764,0xe5fc7645cf7ead51e16d3982da4cc4d0e901954e,38988.496,-0.5118367,False,False
5765,0xe60b7b0439871e59e856b2a9107cd5716033a695,38996.285,-0.51164657,False,False
5772,0xe699abac10221e83b5dd258b6990f0d0c8ac663f,38996.285,-0.51164657,False,False
5778,0xe7006dc3be64217bb5536cdc0f0494743f5800c2,38988.496,-0.5118367,False,False
5779,0xe71a5785dcce146d3e23ba5ddc9d79a6643a377b,38996.285,-0.51164657,False,False
5788,0xe9a05fb3a3df3596972f2c69d4628dbe73bf530b,38996.285,-0.51164657,False,False
5791,0xe9cb954842cd8d696265dcbd9daa4376d0ea578c,38996.285,-0.51164657,False,False
5794,0xea0627d06af0e4fc4907046a3ffc0b7053652fec,38988.496,-0.5118367,False,False
